slug,name,playtime,released,tba,rating,rating_top,ratings_count,reviews_text_count,added,suggestions_count,updated,game_id,reviews_count,genres
space-orcs-brawl,Space Orcs Brawl,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-20T11:28:33,1005368,0,"['Casual', 'Action']"
all-aboard-the-twilight-train,All Aboard! The Twilight Train,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-20T11:27:05,1005367,0,"['Casual', 'Indie', 'Adventure']"
warspawn,WarSpawn,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-20T11:35:33,1005374,0,"['Indie', 'Action']"
wrecker-ii-the-wreckening,"Wrecker II, The Wreckening",0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-20T11:36:42,1005375,0,"['Casual', 'Strategy', 'Indie', 'Action']"
farys-cabin-in-the-tangled-woods,Fary's Cabin In The Tangled Woods,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-20T11:22:56,1005364,0,"['Strategy', 'Indie']"
play-together-party-games,Play Together: Party Games,0,2025-06-18,False,0.0,0,0,0,0,0,2025-06-20T09:25:56,1005280,0,"['Casual', 'Strategy', 'Indie', 'Action']"
battle-against-the-acolytes-of-science,Battle Against the Acolytes of Science,0,2025-06-18,False,0.0,0,0,0,0,0,2025-06-20T09:43:47,1005291,0,"['Indie', 'Action']"
whispered-secrets-purrfect-horror-collectors-editi,Whispered Secrets: Purrfect Horror Collector's Edition,0,2025-06-18,False,0.0,0,0,0,0,0,2025-06-20T09:42:33,1005290,0,"['Casual', 'Adventure']"
candivity,Candivity,0,2025-06-18,False,0.0,0,0,0,0,0,2025-06-20T09:54:04,1005300,0,"['Casual', 'Strategy']"
backrooms-bodycam-2,Backrooms Bodycam 2,0,2025-06-18,False,0.0,0,0,0,0,0,2025-06-20T08:47:54,1005249,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Simulation', 'Indie']"
super-star-battle,Super Star Battle,0,2025-06-18,False,0.0,0,0,0,0,0,2025-06-20T08:50:03,1005251,0,"['Casual', 'Indie']"
blood-rush-2,Blood Rush,0,2025-06-18,False,0.0,0,0,0,0,0,2025-06-20T08:54:38,1005255,0,"['Indie', 'Action', 'RPG']"
prison-boy-the-adventure,Prison Boy - The Adventure,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-20T10:23:24,1005322,0,"['Casual', 'Indie', 'Adventure', 'Action']"
chubby-cats,Chubby Cats,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-20T10:28:34,1005326,0,"['Casual', 'Indie']"
ornate-machina-the-thousand-trials,Ornate Machina: The Thousand Trials,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-20T10:38:56,1005333,0,"['Casual', 'Strategy', 'Adventure']"
we-are-busy-digging-a-hole,We Are Busy Digging A Hole,0,2025-06-17,False,0.0,0,0,0,0,0,2025-06-20T08:22:54,1005232,0,"['Action', 'Simulation']"
plumbum,Plumbum,0,2025-06-17,False,0.0,0,0,0,0,0,2025-06-20T07:45:05,1005200,0,"['Indie', 'Action']"
fruity-kitchen,Fruity Kitchen,0,2025-06-17,False,0.0,0,0,0,0,0,2025-06-20T08:20:08,1005230,0,"['Casual', 'Strategy', 'Simulation']"
reality-lwq,Reality | الواقع,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T03:40:49,1004678,0,"['Casual', 'Indie', 'Adventure', 'Action']"
toey-weedz-forreal,Toey Weedz Forreal,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T03:50:57,1004687,0,"['Adventure', 'Action']"
markuss-miasma,Markus's Miasma,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T03:38:36,1004676,0,"['Indie', 'Strategy', 'Adventure']"
owl-bounce,Owl Bounce,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T03:34:08,1004672,0,"['Casual', 'Indie']"
relax-scramble-endless-word-puzzle,Relax Scramble: Endless Word Puzzle,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T03:37:38,1004675,0,"['Casual', 'Indie']"
it-takes-many,It Takes Many,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T03:35:16,1004673,0,"['Casual', 'Indie', 'Adventure']"
pop-cat,Pop Cat,0,2025-06-10,False,0.0,0,0,0,0,34,2025-06-13T03:35:39,232975,0,"['Casual', 'Simulation']"
street-dog-legend,Street Dog Legend,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T03:58:33,1004694,0,"['Casual', 'Indie', 'RPG', 'Simulation']"
fish-n-ships-3,Fish 'n Ships,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:47:45,1004829,0,"['Casual', 'Indie', 'Simulation']"
mugen-rpg-2,Mugen RPG,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:30:21,1004814,0,"['Indie', 'Adventure', 'RPG']"
relinquished-souls-asylum,Relinquished: Souls Asylum,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:57:45,1004739,0,"['Casual', 'Indie', 'Action', 'RPG']"
eraiason,ERAIASON,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:56:45,1004785,0,"['Casual', 'Indie', 'Simulation']"
cozy-fish-game,Cozy Fish Game,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:53:34,1004783,0,['Casual']
rudeirerwtf,rudeirer.wtf,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:58:39,1004787,0,"['Casual', 'Adventure', 'RPG']"
iintwo,IINTWO,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:47:35,1004731,0,"['Casual', 'Indie']"
dong-fang-etanaruhuronteiatouhoueternalfrontier,東方エターナルフロンティア(TouhouEternalFrontier),0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:32:15,1004765,0,"['Indie', 'Adventure', 'Action']"
sorcery-and-survival,Sorcery and Survival,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:52:38,1004782,0,"['Casual', 'Indie']"
super-dog-adventure,Super Dog Adventure,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:27:57,1004762,0,"['Casual', 'Adventure']"
light-followers-blinded-by-the-dark,Light Followers: Blinded by the Dark,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T05:11:41,1004751,0,"['Indie', 'Action']"
finding-pots-pets,Finding Pots & Pets,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T06:03:36,1004791,0,"['Casual', 'Indie']"
dfx,DFX,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:25:31,1004810,0,"['Casual', 'Indie', 'Simulation']"
bombardiro-crocodilo-the-naked-clue,Bombardiro Crocodilo: The Naked Clue,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:52:54,1004834,0,['Casual']
outlanders-hunt-and-survive,Outlanders: Hunt and Survive,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-13T06:59:56,1004839,0,"['Indie', 'Adventure', 'Action', 'RPG']"
death-row-escape,Death Row Escape,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:01:15,1004695,0,"['Indie', 'Adventure', 'Action', 'Simulation']"
dual-shadows,Dual Shadows,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:02:58,1004696,0,"['Adventure', 'Action']"
polycore,PolyCore,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:15:56,1004707,0,"['Casual', 'Indie', 'Adventure']"
living-nightmares-false-familiar,Living Nightmares - False Familiar,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:08:37,1004700,0,"['Casual', 'Indie', 'Adventure']"
happy-nuclear,Happy Nuclear,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:19:52,1004710,0,"['Casual', 'Indie', 'RPG', 'Simulation']"
oiia,oiia,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:21:42,1004712,0,"['Casual', 'Indie']"
prima-materia-xxv,Prima Materia XXV,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:36:34,1004721,0,['Action']
estrella-quest,Estrella Quest,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:56:32,1004738,0,['Casual']
eternal-circus-dancing-with-missiles,Eternal Circus: Dancing with Missiles,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:55:13,1004737,0,"['Indie', 'Action']"
bitcraft-online,BitCraft Online,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T08:27:40,1005416,0,"['Indie', 'Massively Multiplayer', 'RPG']"
spirit-x-strike,Spirit X Strike,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T08:57:11,1005438,0,"['Indie', 'Adventure', 'Action']"
hentai-furry-wolfy,Hentai Furry Wolfy,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:52:28,1005523,0,['Casual']
crittergarden,CritterGarden,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:58:26,1005528,0,"['Casual', 'Indie', 'Simulation']"
world-hockey-88,World Hockey '88,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:38:50,1005516,0,"['Indie', 'Sports']"
moonlight-traveler,Moonlight Traveler,0,2025-06-22,False,0.0,0,0,0,0,0,2025-06-23T10:12:45,1005494,0,"['Indie', 'Adventure', 'Action', 'RPG']"
voice-of-the-ocean,Voice of the Ocean,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T09:17:39,1005454,0,"['Indie', 'Adventure']"
ultra-ultra-doggy-trainer,Ultra-Ultra Doggy Trainer!!,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T09:12:11,1005450,0,[]
gut-eater,Gut Eater,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:52:12,1005480,0,"['Indie', 'Action']"
the-legend-of-dark-witch-episode-4,The Legend of Dark Witch Episode 4,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:09:21,1005491,0,"['Indie', 'Action']"
false-title-rpg,False Title - RPG,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:01:25,1005487,0,"['Indie', 'Strategy', 'Adventure', 'RPG']"
snowbrawll,Snowbrawll,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:20:54,1005501,0,"['Casual', 'Indie', 'Action']"
sahwa_the-altered-timeline,SaHwa_The Altered Timeline,0,2025-06-19,False,0.0,0,0,0,0,0,2025-06-23T09:05:45,1005445,0,"['Casual', 'Adventure', 'Action', 'RPG']"
hive-stampers,Hive Stampers,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T09:37:36,1005468,0,['Action']
infinite-rails-2,Infinite Rails,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:48:37,1005477,0,['Simulation']
fingerdance,Fingerdance,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:20:16,1005456,0,"['Indie', 'Action', 'Simulation']"
fear-of-bugs-2,FEAR OF BUGS 2,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:36:23,1005467,0,['Simulation']
considerable-grandfather,Considerable Grandfather,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T09:22:36,1005458,0,"['Casual', 'Strategy', 'Indie']"
lonely-girls-who-crave-your-touch,Lonely Girls Who Crave Your Touch,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:23:31,1005503,0,['Casual']
general-command,General Command,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T10:27:32,1005506,0,['Strategy']
blossom-breeze,Blossom Breeze,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:36:45,1005559,0,"['Casual', 'Indie']"
starfield-battlegrounds,Starfield Battlegrounds,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T12:17:44,1005587,0,"['Racing', 'Adventure', 'Action', 'RPG', 'Strategy', 'Simulation', 'Indie']"
cosmic-miners,Cosmic Miners,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T12:14:03,1005584,0,['Action']
snail-race-2,Snail Race,0,2025-06-22,False,0.0,0,0,0,0,0,2025-06-23T12:05:02,1005578,0,"['Casual', 'Racing', 'Indie', 'Simulation']"
valsa-das-macaubas,Valsa das Macaúbas,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:02:39,1005531,0,"['Indie', 'Adventure', 'Action']"
sheep-sweep,Sheep Sweep,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T12:01:10,1005575,0,"['Casual', 'Indie', 'Adventure', 'Action']"
tactical-ghost,Tactical Ghost,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T12:02:39,1005576,0,"['Strategy', 'Action']"
push-to-win-2,Push To Win,0,2025-06-21,False,0.0,0,0,0,0,0,2025-06-23T11:59:37,1005574,0,"['Casual', 'Racing', 'Indie', 'Action']"
compass-of-destiny-survivors,Compass of Destiny: Survivors,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:16:26,1005542,0,"['Casual', 'Indie', 'Adventure', 'Action']"
flowcity-builder,FlowCity Builder,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:09:43,1005537,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
the-judge-2,The Judge,0,2025-06-22,False,0.0,0,0,0,0,0,2025-06-23T11:17:23,1005543,0,['Casual']
hungry-for-applez,Hungry for Applez,0,2025-06-20,False,0.0,0,0,0,0,0,2025-06-23T11:08:38,1005536,0,"['Casual', 'Indie']"
super-komio-island,Super Komio Island,0,2025-06-08,False,0.0,0,0,0,0,0,2025-06-09T08:57:12,1004562,0,"['Indie', 'Action']"
popit-game,Popit Game,0,2025-06-07,False,0.0,0,0,0,0,0,2025-06-09T10:12:06,1004616,0,"['Casual', 'Strategy', 'Massively Multiplayer', 'Sports']"
mandatory-fun,Mandatory Fun,0,2025-06-07,False,0.0,0,0,0,0,0,2025-06-09T10:16:45,1004620,0,"['Casual', 'Indie', 'Adventure']"
rough-souls-adventures,Rough Souls: Adventures,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T08:33:21,1005621,0,"['Casual', 'Indie', 'Adventure', 'Action']"
april-grove,April Grove,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T08:41:58,1005628,0,"['Casual', 'Adventure']"
hentai-casual-swap-3,Hentai Casual Swap 3,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T08:58:39,1005643,0,['Casual']
art-together,Art Together,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T08:42:59,1005629,0,['Casual']
uncleofficeuncle-dating-simulator,UncleOffice:uncle Dating Simulator,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T10:12:28,1005697,0,"['Adventure', 'RPG', 'Casual', 'Simulation', 'Indie']"
vespia-shield-of-aberration,Vespia: Shield of Aberration,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:56:34,1005686,0,"['Strategy', 'Indie', 'Action']"
the-last-hearth-defense,The Last Hearth Defense,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T10:13:32,1005698,0,"['Adventure', 'Casual', 'Simulation', 'Sports', 'Indie']"
finding-cool-sticks,Finding Cool Sticks,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T09:50:28,1005681,0,"['Indie', 'Adventure', 'Simulation']"
highway-bus-rush,Highway Bus Rush,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:25:08,1005707,0,"['Casual', 'Racing', 'Indie', 'Simulation']"
nai-bu-de-mou-xian-naibs-adventure,奈布的冒险 - Naib's Adventure,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:20:36,1005704,0,"['Adventure', 'Action', 'RPG']"
all-you-have-to-do-is-click-the-button,All You Have to Do Is Click the Button,0,2025-06-23,False,0.0,0,0,0,0,0,2025-06-27T10:00:28,1005689,0,['Indie']
ranch-farm-and-store-simulator,Ranch Farm and Store Simulator,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:33:02,1005711,0,"['Indie', 'Simulation']"
nanostorm,Nanostorm,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:41:29,1005718,0,"['Casual', 'Strategy', 'Indie', 'Action']"
find-or-be-found,Find or be Found,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:39:20,1005716,0,['Indie']
infinite-einstein-tiles,Infinite Einstein Tiles,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T10:29:50,1005709,0,"['Casual', 'Indie']"
ant-guardians,Ant Guardians,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:03:45,1005816,0,"['Strategy', 'Indie', 'Action']"
bullets-brains-2,Bullets & Brains,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:07:40,1005819,0,"['Indie', 'Action']"
the-broken-clock,The Broken Clock,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T11:37:51,1005762,0,"['Adventure', 'Action', 'RPG']"
ice-cream-typer,Ice Cream Typer,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T11:18:03,1005748,0,"['Casual', 'Indie', 'Action']"
pathsketch,PathSketch,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:40:03,1005802,0,"['Adventure', 'Casual', 'Strategy', 'Simulation', 'Indie']"
arvis-knock-out,ARVIS Knock Out!,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:30:33,1005794,0,"['Casual', 'Action', 'Sports']"
kaskade,Kaskade,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T11:55:51,1005770,0,"['Strategy', 'Indie', 'Simulation']"
attack-on-steel,Attack on Steel,0,2025-06-24,False,0.0,0,0,0,0,0,2025-06-27T11:10:39,1005742,0,"['Racing', 'Strategy', 'Action']"
klaus-lee-thunderballs,Klaus Lee - Thunderballs,0,2025-06-26,False,0.0,0,0,0,0,353,2025-06-27T13:30:43,948147,0,"['Casual', 'Adventure', 'Action']"
ani-idle,Ani Idle,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T11:43:36,1005764,0,"['Casual', 'Indie', 'RPG']"
waifu-wave-defenders,Waifu Wave Defenders,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:15:05,1005782,0,"['Casual', 'Indie', 'Adventure', 'Action']"
grifford-academy,Grifford Academy,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:21:47,1005787,0,"['Casual', 'Indie', 'Adventure', 'RPG']"
evercore-heroes-ascension,Evercore Heroes: Ascension,0,2025-06-25,False,0.0,0,0,0,0,0,2025-06-27T12:23:31,1005788,0,"['Indie', 'Action', 'RPG']"
out-of-the-ordinary,out of the ordinary,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:14:52,1005825,0,"['Racing', 'RPG', 'Casual', 'Simulation', 'Indie']"
hexbound-2,Hexbound,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T13:44:58,1005849,0,['Casual']
trials-of-proelium-remastered,Trials of Proelium Remastered,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T14:07:19,1005865,0,"['Adventure', 'Action', 'RPG', 'Strategy', 'Indie']"
bloodbound-knights,BloodBound Knights,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-27T14:10:43,1005868,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Indie']"
zhong-sheng-zhi-wo-qin-ai-de-mei-mei-fu-chou-ji-hu,重生之我亲爱的妹妹复仇计划,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-30T05:51:42,1005926,0,"['Indie', 'RPG']"
polar-pathways,Polar Pathways,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-30T05:44:58,1005921,0,"['Casual', 'Indie', 'Adventure']"
meow-tower-doomsguard,Meow Tower - Doomsguard,0,2025-06-29,False,0.0,0,0,0,0,0,2025-06-30T05:16:01,1005899,0,"['Strategy', 'Indie', 'RPG', 'Simulation']"
the-memological-dungeon,The Memological Dungeon,0,2025-06-29,False,0.0,0,0,0,0,0,2025-06-30T05:18:46,1005901,0,"['Adventure', 'Action', 'Casual', 'Strategy', 'Simulation']"
ntr-massage-betrayal,NTR Massage & Betrayal,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-30T05:29:48,1005909,0,"['Casual', 'RPG']"
turn-based-boxing-tactics,Turn Based Boxing: Tactics,0,2025-06-26,False,0.0,0,0,0,0,0,2025-06-30T05:43:31,1005920,0,"['Strategy', 'Indie', 'Simulation', 'Sports']"
bambas,Bambas!,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:09:55,1005939,0,"['Adventure', 'Action', 'Casual', 'Simulation', 'Indie']"
build-survive,Build & Survive,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:05:05,1005935,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
travel-with-dinosaurs,Travel with dinosaurs,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:03:27,1005934,0,"['Casual', 'Adventure', 'RPG', 'Simulation']"
guai-tan-diao-cha-ju,怪谈调查局,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:52:18,1005968,0,"['Indie', 'Adventure']"
ntr-life,NTR LIFE,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:44:41,1005961,0,"['Adventure', 'RPG', 'Simulation']"
vrider-sbk,VRider SBK,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T06:48:11,1005964,0,"['Racing', 'Indie', 'Simulation', 'Sports']"
final-stand-2,Final Stand,0,2025-06-29,False,0.0,0,0,0,0,0,2025-06-30T07:04:26,1005979,0,"['Indie', 'RPG']"
typinc,TypInc.,0,2025-06-29,False,0.0,0,0,0,0,0,2025-06-30T07:12:37,1005986,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
soulcoom,SOULCOOM,0,2025-06-28,False,0.0,0,0,0,0,0,2025-06-30T07:28:49,1005997,0,"['Adventure', 'RPG', 'Casual', 'Simulation', 'Indie']"
obakeyashiki,obakeyashiki,0,2025-06-29,False,0.0,0,0,0,0,0,2025-06-30T07:16:30,1005990,0,"['Indie', 'Adventure']"
gladiarena-2,GladiArena,0,2025-06-28,False,0.0,0,0,0,0,0,2025-06-30T07:15:34,1005989,0,['Indie']
echoing-silence,Echoing Silence,0,2025-06-27,False,0.0,0,0,0,0,0,2025-06-30T07:03:11,1005978,0,"['Indie', 'Adventure', 'Action', 'Simulation']"
sera-dion-survivor,Sera Dion: Survivor,0,2025-06-28,False,0.0,0,0,0,0,0,2025-06-30T07:34:19,1006002,0,"['Indie', 'Action']"
grim-hollow,Grim Hollow,0,2025-06-28,False,0.0,0,0,0,0,0,2025-06-30T07:31:09,1005999,0,"['Adventure', 'Action', 'RPG', 'Casual', 'Strategy', 'Simulation', 'Indie', 'Massively Multiplayer']"
zelasttank-battle-royale,ZeLastTank: Battle Royale,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:21:13,1006433,0,"['Indie', 'Action']"
rats-lair,Rat`s Lair,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:30:02,1006441,0,"['Indie', 'Adventure']"
dilemma-the-game,Dilemma: The Game,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:22:12,1006434,0,"['Casual', 'Indie']"
analog-skin-off,Analog - Skin off,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:08:53,1006375,0,"['Indie', 'Adventure']"
the-magnificent-scoundrels,The Magnificent Scoundrels,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T03:56:06,1006365,0,"['Indie', 'Adventure', 'RPG', 'Simulation']"
trouble-in-cookie-town,Trouble in Cookie Town,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:02:39,1006370,0,"['Adventure', 'Action']"
theres-always-a-madman-bring-the-thunder,There's Always a Madman: Bring the Thunder,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:19:22,1006385,0,"['Adventure', 'RPG']"
bakery-cafe-simulator,Bakery Cafe Simulator,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T04:33:54,1006394,0,"['Casual', 'Simulation']"
critter-cart,Critter Cart,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T04:31:09,1006392,0,"['Casual', 'Racing']"
seven-hearts,Seven Hearts,0,2025-07-09,False,0.0,0,0,0,0,0,2025-07-11T05:41:14,1006450,0,"['Strategy', 'RPG', 'Simulation']"
veilwalkers,Veilwalkers,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:34:14,1006493,0,"['Indie', 'Action']"
geargrid-tile-match,Geargrid Tile Match,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:28:45,1006488,0,"['Casual', 'Strategy', 'Indie']"
couch-racers,Couch Racers,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:37:28,1006496,0,"['Racing', 'Casual', 'Strategy', 'Sports', 'Indie']"
hentai-gymnast-scarlett,Hentai Gymnast Scarlett,0,2025-07-10,False,0.0,0,0,0,0,0,2025-07-11T06:25:27,1006485,0,"['Casual', 'Strategy', 'Indie']"
surfsup,SurfsUp,0,2025-07-06,False,0.0,0,0,0,0,0,2025-07-11T03:43:29,1006354,0,"['Racing', 'Action', 'Casual', 'Sports', 'Indie']"
glorious-golf,Glorious Golf,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T03:50:03,1006360,0,['Indie']
forest-asylum-2,Forest Asylum 2,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T03:51:14,1006361,0,['Adventure']
anarchy-legends-online,Anarchy Legends Online,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T03:55:02,1006364,0,"['Massively Multiplayer', 'Adventure', 'Action', 'Indie']"
serk-chaos-city-delivery,SERK: Chaos City Delivery,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T03:45:37,1006356,0,"['Indie', 'Action', 'Simulation']"
g-3,G!,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T03:44:29,1006355,0,"['Indie', 'Action']"
the-silent-witness,The Silent Witness,0,2025-07-06,False,0.0,0,0,0,0,0,2025-07-11T03:37:57,1006349,0,"['Adventure', 'Action', 'RPG']"
twisted-jam,Twisted Jam,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T03:36:53,1006348,0,"['Strategy', 'Indie', 'Action', 'Sports']"
dorimurando,ドリームランド,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T03:35:40,1006347,0,"['Casual', 'Indie']"
crash-diet-simulator,Crash Diet Simulator,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T03:34:45,1006346,0,"['Casual', 'Indie', 'Action']"
happy-piggy-2,Happy Piggy 2,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:12:59,1006379,0,"['Adventure', 'Action', 'Casual', 'Strategy', 'Sports', 'Indie']"
bonesdarks,Bones&Darks,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:12:04,1006378,0,"['Indie', 'Action', 'RPG']"
bei-ru-ta-gong-yu-beta-house,贝如塔公寓 Beta House,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:17:10,1006383,0,['Indie']
blobun-mini,Blobun Mini,0,2025-07-07,False,0.0,0,0,0,0,0,2025-07-11T04:10:50,1006377,0,"['Casual', 'Indie']"
adult-life-yuri-bundle-by-team-anpim,Adult Life Yuri Bundle by Team ANPIM,0,2025-07-08,False,0.0,0,0,0,0,0,2025-07-11T04:44:09,1006402,0,"['Casual', 'Indie', 'Adventure']"
